MU_CODINE;MU_NOMBRE;PM_EJERCICIO;PM_GASTO1;PM_GASTO2;PM_GASTO3;PM_GASTO4;PM_GASTO5;PM_GASTO6;PM_GASTO7;PM_GASTO8;PM_GASTO9;PM_GASTO0;PM_GTOTAL;PM_INGRESO1;PM_INGRESO2;PM_INGRESO3;PM_INGRESO4;PM_INGRESO5;PM_INGRESO6;PM_INGRESO7;PM_INGRESO8;PM_INGRESO9;PM_INGRESO0;PM_ITOTAL;PM_OBSERVACIONES
03114;Romana (la);2008;630552.00;872205.00;17900.00;153500.00;0.00;706000.00;41000.00;3000.00;25843.00;0.00;2450000.00;518000.00;210000.00;473300.00;1046000.00;34800.00;0.00;162900.00;1000.00;4000.00;0.00;2450000.00;B.O.P. 64 04/04/2008
03114;Romana (la);2009;632339.00;739175.00;15500.00;133400.00;0.00;134000.00;0.00;3000.00;25586.00;0.00;1683000.00;517000.00;100000.00;412800.00;514000.00;48000.00;0.00;84200.00;3000.00;4000.00;0.00;1683000.00;B.O.P. 60 30/03/2009
03114;Romana (la);2006;474100.00;568500.00;12200.00;173500.00;0.00;170100.00;47100.00;3000.00;36500.00;0.00;1485000.00;466000.00;80000.00;423000.00;346000.00;22100.00;0.00;142000.00;3000.00;2900.00;0.00;1485000.00;B.O.P. 142 22/06/2006
03114;Romana (la);2007;578786.00;897607.00;12083.00;190426.00;0.00;618044.00;166515.00;3000.00;33539.00;0.00;2500000.00;466500.00;160000.00;374400.00;1375300.00;28800.00;0.00;90000.00;1000.00;4000.00;0.00;2500000.00;B.O.P. 192 27/09/2007
03114;Romana (la);2005;486489.00;565285.73;18650.00;116150.00;0.00;160753.00;65000.00;3000.00;215000.00;0.00;1630327.73;413500.00;60000.00;499750.00;388000.00;21488.00;205700.00;107602.00;3000.00;4000.00;0.00;1703040.00;B.O.P. 104 11/05/2005
03114;Romana (la);2004;355500.00;473500.00;27000.00;98000.00;0.00;1944500.00;60000.00;6000.00;35500.00;0.00;3000000.00;260500.00;40000.00;516000.00;271000.00;29500.00;863000.00;51000.00;7000.00;962000.00;0.00;3000000.00;PRORROGADO DE 2003 SEGÚN CONVERSACION TELEFONICA
03114;Romana (la);2001;300506.05;478405.64;17429.35;78732.59;0.00;1519358.60;60101.21;3005.06;21035.42;0.00;2478573.92;265947.86;24040.48;198935.01;272859.50;44775.40;823987.60;123207.48;3005.06;722416.55;0.00;2479174.94;B.O.P. 161 16/07/2001
03114;Romana (la);2000;228985.61;524082.56;6010.12;67914.37;0.00;1495919.13;60101.21;3005.06;18030.36;0.00;2404048.42;260238.24;18030.36;192924.89;222975.49;37262.75;823987.60;123207.48;3005.06;722416.55;0.00;2404048.42;Base de datos CIVIS
03114;Romana (la);2002;355500.00;473500.00;27000.00;98000.00;0.00;1944500.00;60000.00;6000.00;35500.00;0.00;3000000.00;260500.00;40000.00;516000.00;271000.00;29500.00;863000.00;51000.00;7000.00;962000.00;0.00;3000000.00;B.O.P. 299 31/12/2002
03114;Romana (la);2003;355500.00;473500.00;27000.00;98000.00;0.00;1944500.00;60000.00;6000.00;35500.00;0.00;3000000.00;260500.00;40000.00;516000.00;271000.00;29500.00;863000.00;51000.00;7000.00;962000.00;0.00;3000000.00;B.O.P. 299 31/12/2002
03114;Romana (la);1999;219970.43;324546.54;9015.18;68515.38;0.00;769295.49;0.00;9015.18;17429.35;0.00;1417787.55;216965.37;30050.61;451961.10;182106.67;25242.51;42070.85;427319.61;39666.80;2404.05;0.00;1417787.57;B.O.P.236 14/10/99
03114;Romana (la);1998;206928.47;271567.32;9315.69;38584.98;0.00;237856.55;0.00;120.20;20434.41;0.00;784807.62;189318.81;24040.48;298168.12;173271.79;29028.88;360.61;70198.21;120.20;300.51;0.00;784807.61;BOP NUM.35
03114;Romana (la);1997;194818.07;245904.10;11569.48;30681.67;0.00;575036.36;0.00;6010.12;19833.40;0.00;1083853.20;200738.04;18030.36;323933.50;148690.39;23920.28;360.61;361869.39;6010.12;300.51;0.00;1083853.20;
03114;Romana (la);1996;182076.62;245904.10;11569.48;30681.67;0.00;444730.93;0.00;6010.12;18631.38;0.00;939604.30;200738.04;18030.36;341957.86;148690.39;23920.28;360.61;199596.12;6010.12;300.51;0.00;939604.29;B.O.P. N.117
03114;Romana (la);1995;167261.67;161311.65;11569.48;22892.55;0.00;296371.09;0.00;6034.16;27646.56;0.00;693087.16;159869.22;13522.77;237339.68;138653.49;36301.13;360.61;99948.31;6791.44;300.51;0.00;693087.16;BOP NUM.33
03114;Romana (la);1994;140931.33;178626.81;10517.71;14508.43;0.00;526228.17;0.00;6.01;23559.67;0.00;894378.13;132830.89;7512.65;487823.49;129217.60;25543.01;30.05;111348.31;36.06;36.06;0.00;894378.12;BOP/N.82
03114;Romana (la);1993;149679.43;188164.87;12921.76;15776.57;0.00;265719.47;0.00;582.98;25239.14;0.00;658084.22;135227.72;9015.18;234917.60;126212.54;52558.51;12.02;99203.06;601.01;36.06;0.00;657783.70;BOP. 87
03114;Romana (la);1992;147506.17;176434.07;12034.65;16380.85;0.00;191274.72;0.00;180.30;18296.16;0.00;562106.92;142025.17;9616.19;137261.01;120202.42;49343.09;0.60;86048.18;180.30;18030.96;0.00;562707.92;BOP. 130                 ERROR INGRESOS
03114;Romana (la);1991;153723.14;180890.91;12784.50;15932.64;0.00;275870.57;0.00;180.30;14056.56;0.00;653438.62;95349.60;46878.94;76226.37;111187.24;39546.60;0.60;284068.37;180.30;0.60;0.00;653438.62;
03114;Romana (la);1990;140920.43;151415.45;6729.32;19068.71;56853.15;0.00;0.00;180.30;17467.39;0.00;392634.75;91364.84;43573.38;85813.28;103374.08;36781.94;0.60;31726.02;180.30;0.60;0.00;392815.04;
03114;Romana (la);1989;119557.88;121063.97;7660.45;18213.59;0.00;19229.40;0.00;180.30;16434.66;0.00;302340.25;84932.97;17038.69;78129.55;93156.88;19040.06;0.60;9860.60;180.30;0.60;0.00;302340.25;
03114;Romana (la);1988;104355.43;114862.40;8691.87;18692.29;0.00;15097.41;0.00;180.30;17144.24;0.00;279023.94;82090.18;15235.66;72980.65;83837.36;17937.21;0.60;6761.39;180.30;0.60;0.00;279023.95;
03114;Romana (la);1987;87840.65;96447.95;9538.91;7032.35;0.00;6518.33;27194.12;180.30;42060.48;0.00;276813.09;63601.93;13391.87;83271.07;75102.89;14069.69;0.60;0.00;180.30;27194.72;0.00;276813.07;
03114;Romana (la);1986;86800.48;86678.92;4940.39;8396.93;0.00;46772.73;0.00;180.30;10491.09;0.00;244260.84;62893.16;11930.09;56066.62;68275.36;8997.15;0.60;26387.85;180.30;9529.69;0.00;244260.82;
03114;Romana (la);1985;77507.97;100539.16;5632.55;11462.63;0.00;4852.24;2103.54;180.30;9765.77;0.00;212044.16;49595.28;8534.37;45896.29;50769.88;6763.79;0.60;0.00;180.30;1.20;50303.04;212044.75;
03114;Romana (la);1984;65295.39;84330.31;6463.59;4139.74;0.00;4675.96;0.00;180.30;9163.37;0.00;174248.66;60269.61;8173.76;40593.47;44147.72;6763.79;0.60;180.30;0.00;0.00;14118.81;174248.06;
03115;Sagra;1984;6010.12;10818.22;0.00;931.57;0.00;3185.36;0.00;0.00;1292.18;0.00;22237.45;4687.89;1502.53;5938.00;9015.18;1093.84;0.00;0.00;0.00;0.00;0.00;22237.44;
03115;Sagra;1985;6010.12;10818.22;0.00;931.57;0.00;3185.36;0.00;0.00;1292.18;0.00;22237.45;4687.89;1502.53;5938.00;9015.18;1093.84;0.00;0.00;0.00;0.00;0.00;22237.44;
03115;Sagra;1986;7813.16;14334.14;0.00;1202.02;0.00;2404.05;0.00;0.00;1292.18;0.00;27045.55;5469.21;1742.94;6851.54;11779.84;1202.02;0.00;0.00;0.00;0.00;0.00;27045.55;
03115;Sagra;1987;7091.94;14334.14;0.00;1202.02;0.00;2404.05;0.00;0.00;2013.39;0.00;27045.54;5469.21;1742.94;6851.54;11779.84;1202.02;0.00;0.00;0.00;0.00;0.00;27045.55;
03115;Sagra;1988;9648.74;21406.23;0.00;3455.82;0.00;25938.24;0.00;0.00;2013.39;0.00;62462.42;7937.74;2097.53;26920.20;24340.99;1165.96;0.00;0.00;0.00;0.00;0.00;62462.42;
03115;Sagra;1989;10006.85;23922.61;0.00;3966.68;0.00;96898.25;0.00;0.00;3438.39;0.00;138232.78;8293.97;2325.92;57402.67;68395.18;1815.06;0.00;0.00;0.00;0.00;0.00;138232.80;
03115;Sagra;1990;13222.27;28403.83;0.00;3966.68;0.00;40568.32;9654.47;0.00;2824.76;0.00;98640.33;10637.91;4555.67;18679.46;40267.81;2223.74;0.00;12621.25;0.00;9654.47;0.00;98640.31;
03115;Sagra;1991;16828.34;32604.91;0.00;1502.53;0.00;126441.48;0.00;0.00;2143.02;0.00;179520.28;32276.04;1202.02;16656.71;16828.34;2554.30;0.00;110002.85;0.00;0.00;0.00;179520.26;BOP.267
03115;Sagra;1992;21969.20;42978.66;0.00;2667.79;0.00;61803.45;0.00;0.00;3108.46;0.00;132527.56;28886.69;1502.53;16131.16;25936.04;3108.46;0.00;56648.25;0.00;0.00;0.00;132213.13;BOP. 138
03115;Sagra;1993;22701.90;41098.86;0.00;2908.20;0.00;6460.88;0.00;0.00;3108.46;0.00;76278.30;31718.26;811.37;18192.64;21348.95;4207.08;0.00;0.00;0.00;0.00;0.00;76278.30;BOP. 153
03115;Sagra;1994;25609.35;45054.91;0.00;2764.66;0.00;6925.16;0.00;0.00;3108.46;0.00;83462.54;36679.77;1202.02;18270.77;23102.91;4207.08;0.00;0.00;0.00;0.00;0.00;83462.55;BOP NUM.99
03115;Sagra;1995;26745.04;49917.98;0.00;3666.17;0.00;4808.10;3775.21;0.00;3108.46;0.00;92020.96;36938.20;4808.10;20524.56;24942.00;4808.10;0.00;0.00;0.00;0.00;0.00;92020.96;BOP NUM.65
03115;Sagra;1996;48020.87;50489.79;0.00;5409.11;0.00;10818.22;0.00;0.00;2387.25;0.00;117125.24;38771.29;3005.06;20145.93;50995.88;4207.08;0.00;0.00;0.00;0.00;0.00;117125.24;B.O.P. N.125
03115;Sagra;1997;27766.76;53606.04;0.00;4808.10;0.00;3155.31;3657.16;0.00;2387.25;0.00;95380.62;40868.82;1202.02;16978.59;31523.08;4808.10;0.00;0.00;0.00;0.00;0.00;95380.61;B.O.P. N.76
03115;Sagra;1998;29449.59;59156.39;0.00;7813.16;0.00;3606.07;0.00;0.00;2387.25;0.00;102412.46;40634.43;1202.02;23637.81;33332.13;3606.07;0.00;0.00;0.00;0.00;0.00;102412.46;B.O.P. N.101 07/05/98
03115;Sagra;1999;32262.33;58318.39;0.00;6611.13;0.00;7212.15;6.01;0.00;965.45;0.00;105375.46;40646.45;1202.02;25380.74;34534.16;3606.07;0.00;6.01;0.00;0.00;0.00;105375.45;B.O.P.85 16/04/99
03115;Sagra;2003;51560.00;91080.00;660.00;10632.00;0.00;134600.00;6540.00;0.00;2160.00;0.00;297232.00;50800.00;18000.00;173872.00;48660.00;5900.00;0.00;0.00;0.00;0.00;0.00;297232.00;B.O.P. 76 02/04/2003
03115;Sagra;2002;46000.00;80778.00;722.00;8067.00;0.00;206168.00;5980.00;0.00;2098.00;0.00;349813.00;49600.00;17000.00;132600.00;47550.00;3700.00;0.00;99363.00;0.00;0.00;0.00;349813.00;B.O.P. 194 24/08/2002
03115;Sagra;2000;37839.72;67820.39;0.00;7121.99;0.00;72722.46;0.00;0.00;965.45;0.00;186470.01;42377.36;3005.06;102316.30;35766.23;3005.06;0.00;0.00;0.00;0.00;0.00;186470.01;B.O.P. 105 09/05/2000
03115;Sagra;2001;49246.93;73740.36;0.00;8305.99;0.00;119601.41;0.00;0.00;965.44;0.00;251860.13;46344.04;4207.08;123231.52;50731.43;3305.57;0.00;0.00;0.00;24040.48;0.00;251860.12;B.O.P. 174 31/07/2001
03115;Sagra;2004;65700.00;114895.00;600.00;10600.00;0.00;51600.00;1280.00;0.00;2225.00;0.00;246900.00;48300.00;60000.00;80320.00;53680.00;4600.00;0.00;0.00;0.00;0.00;0.00;246900.00;B.O.P. 126 03/06/2004
03115;Sagra;2005;83000.00;125470.00;530.00;22000.00;0.00;26600.00;3000.00;0.00;2300.00;0.00;262900.00;53700.00;50000.00;99200.00;56500.00;3500.00;0.00;0.00;0.00;0.00;0.00;262900.00;B.O.P. 96 30/04/2005
03115;Sagra;2007;92700.00;159500.00;600.00;7450.00;0.00;10020.00;0.00;0.00;2450.00;0.00;272720.00;61200.00;40000.00;89100.00;74320.00;8100.00;0.00;0.00;0.00;0.00;0.00;272720.00;B.O.P. 20 25/01/2007
03115;Sagra;2006;93300.00;141500.00;550.00;7970.00;0.00;38575.00;4035.00;0.00;2370.00;0.00;288300.00;56000.00;40000.00;95900.00;65700.00;4500.00;0.00;26200.00;0.00;0.00;0.00;288300.00;B.O.P. 77 01/04/2006
03115;Sagra;2009;91400.00;110200.00;850.00;49150.00;0.00;120100.00;3800.00;0.00;2600.00;0.00;378100.00;82600.00;16000.00;93200.00;66700.00;11500.00;0.00;108100.00;0.00;0.00;0.00;378100.00;B.O.P. 94 21/05/2009
03115;Sagra;2008;96700.00;110246.00;500.00;59700.00;0.00;4220.00;3230.00;0.00;2504.00;0.00;277100.00;78600.00;20000.00;86300.00;76700.00;11500.00;0.00;4000.00;0.00;0.00;0.00;277100.00;B.O.P. 222 18/11/2008
03115;Sagra;2011;91000.00;107500.00;190.00;59170.00;11000.00;0.00;0.00;0.00;2740.00;0.00;271600.00;95700.00;7000.00;97700.00;66200.00;5000.00;0.00;0.00;0.00;0.00;0.00;271600.00;B.O.P. 55 21/03/2011
03115;Sagra;2010;90700.00;107900.00;400.00;48640.00;0.00;137434.00;6000.00;0.00;2660.00;0.00;393734.00;87700.00;5000.00;92200.00;66800.00;7100.00;0.00;134934.00;0.00;0.00;0.00;393734.00;B.O.P. 58 26/03/2010
03115;Sagra;2012;90600.00;110300.00;100.00;62800.00;0.00;10700.00;0.00;0.00;0.00;0.00;274500.00;103000.00;6000.00;97500.00;60200.00;7800.00;0.00;0.00;0.00;0.00;0.00;274500.00;B.O.P. 59 26/03/2012
03115;Sagra;2013;90600.00;112100.00;200.00;67150.00;0.00;8550.00;0.00;0.00;0.00;0.00;278600.00;106000.00;3000.00;96400.00;63200.00;10000.00;0.00;0.00;0.00;0.00;0.00;278600.00;B.O.P. 22 31/01/2013
03115;Sagra;2015;89500.00;129100.00;300.00;68000.00;0.00;13000.00;0.00;0.00;0.00;0.00;299900.00;126700.00;500.00;96500.00;68100.00;8100.00;0.00;0.00;0.00;0.00;0.00;299900.00;B.O.P. 9 15/01/2015
03115;Sagra;2014;89100.00;107100.00;200.00;67300.00;0.00;0.00;36200.00;0.00;0.00;0.00;299900.00;123500.00;2000.00;96400.00;68100.00;9900.00;0.00;0.00;0.00;0.00;0.00;299900.00;B.O.P. 8 14/01/2014
03115;Sagra;2016;111650.00;133050.00;300.00;60900.00;0.00;3000.00;1000.00;0.00;0.00;0.00;309900.00;140100.00;1000.00;98700.00;62100.00;8000.00;0.00;0.00;0.00;0.00;0.00;309900.00;B.O.P. 78 27/04/2016
03115;Sagra;2018;111100.00;155700.00;300.00;63700.00;0.00;1500.00;1500.00;0.00;0.00;0.00;333800.00;159300.00;1500.00;99100.00;65900.00;8000.00;0.00;0.00;0.00;0.00;0.00;333800.00;B.O.P. 52 14/03/2018
03115;Sagra;2019;118100.00;152340.00;300.00;66360.00;0.00;1500.00;0.00;0.00;0.00;0.00;338600.00;164100.00;1500.00;99100.00;65900.00;8000.00;0.00;0.00;0.00;0.00;0.00;338600.00;B.O.P. 109 10/06/2019
03115;Sagra;2017;109800.00;119900.00;300.00;65000.00;0.00;25100.00;600.00;0.00;0.00;0.00;320700.00;149300.00;1100.00;99200.00;63100.00;8000.00;0.00;0.00;0.00;0.00;0.00;320700.00;B.O.P. 34 17/02/2017
03116;Salinas;2018;590400.00;888218.74;5500.00;61400.00;0.00;362791.26;0.00;0.00;0.00;0.00;1908310.00;502500.00;10000.00;530500.00;361500.00;294500.00;250000.00;0.00;0.00;0.00;0.00;1949000.00;MINHAP
03116;Salinas;2014;590400.00;888218.74;5500.00;61400.00;0.00;411481.26;0.00;0.00;0.00;0.00;1957000.00;502500.00;10000.00;530500.00;361500.00;294500.00;250000.00;8000.00;0.00;0.00;0.00;1957000.00;B.O.P. 152 11/08/2014
03116;Salinas;2013;590423.50;905095.70;5500.00;31180.80;0.00;660100.00;0.00;0.00;0.00;0.00;2192300.00;448500.00;28000.00;503800.00;337000.00;394500.00;250000.00;252500.00;0.00;0.00;0.00;2214300.00;B.O.P. 43 01/03/2013
03116;Salinas;2010;590423.50;825718.06;2500.00;52500.00;0.00;1043315.27;0.00;0.00;24567.76;0.00;2539024.59;419000.00;30900.00;515000.00;392318.00;231000.00;0.00;950806.59;0.00;0.00;0.00;2539024.59;B.O.P. 65 08/04/2010
03116;Salinas;2011;590423.50;825718.06;2500.00;52500.00;0.00;1043315.27;0.00;0.00;24567.76;0.00;2539024.59;419000.00;30900.00;515000.00;392318.00;231000.00;0.00;950806.59;0.00;0.00;0.00;2539024.59;MINISTERIO HACIENDA - BASE PRESUPUESTOS
03116;Salinas;2008;525600.00;733120.00;13000.00;21801.00;0.00;102012.00;0.00;5500.00;87709.00;0.00;1488742.00;250000.00;180900.00;369563.00;264324.00;270000.00;40000.00;111655.00;0.00;2300.00;0.00;1488742.00;B.O.P. 97 22/05/2008
03116;Salinas;2009;525600.00;733120.00;13000.00;21801.00;0.00;102012.00;0.00;5500.00;87709.00;0.00;1488742.00;250000.00;180900.00;369563.00;264324.00;270000.00;40000.00;111655.00;2300.00;0.00;0.00;1488742.00;MINISTERIO HACIENDA - BASE PRESUPUESTOS
03116;Salinas;2006;270700.00;801504.00;3000.00;22221.83;0.00;533511.28;0.00;0.00;19234.89;0.00;1650172.00;243000.00;187900.00;396966.00;216246.00;176000.00;430006.00;54.00;0.00;0.00;0.00;1650172.00;B.O.P. 284 14/12/2005
03116;Salinas;2007;405850.00;894720.00;13000.00;22365.00;0.00;184573.12;0.00;0.00;88622.88;0.00;1609131.00;255000.00;232900.00;393606.00;235300.00;210000.00;160000.00;122325.00;0.00;0.00;0.00;1609131.00;B.O.P. 27 02/02/2007
03116;Salinas;2005;267400.00;777120.00;3000.00;30471.83;0.00;1945018.96;0.00;0.00;18935.77;0.00;3041946.56;240336.56;64900.00;420416.00;237246.00;216000.00;1751000.00;112048.00;0.00;0.00;0.00;3041946.56;B.O.P. 73 02/04/2005
03116;Salinas;2004;232900.00;751113.00;3000.00;21171.83;0.00;166123.53;0.00;1000.00;18641.64;0.00;1193950.00;232493.00;57500.00;396216.00;216246.00;214000.00;30000.00;47495.00;0.00;0.00;0.00;1193950.00;B.O.P. 104 08/05/2004
03116;Salinas;2001;221274.81;527371.64;8414.17;16593.94;0.00;185111.73;0.00;0.00;37243.00;0.00;996009.29;196831.46;43994.09;302345.15;143647.90;209152.21;78131.57;21906.89;0.00;0.00;0.00;996009.27;B.O.P. 84 11/04/2001
03116;Salinas;2000;194770.11;469540.71;7813.16;18877.79;0.00;663246.79;0.00;0.00;39666.80;0.00;1393915.36;172490.47;37983.96;284314.79;131032.66;203142.09;420708.47;144242.91;0.00;0.00;0.00;1393915.35;B.O.P. 116 22/05/2000
03116;Salinas;2002;220980.00;581057.00;6611.00;14365.00;0.00;349284.38;0.00;0.00;45558.00;0.00;1217855.38;221172.00;47300.00;334194.00;175260.00;210354.00;30051.00;106891.38;1205.00;91428.00;0.00;1217855.38;B.O.P. 106 11/05/2002
03116;Salinas;2003;227641.12;671649.00;3125.00;16721.62;0.00;172328.87;0.00;0.00;18352.39;0.00;1109818.00;210000.00;53120.00;361928.00;211183.00;237100.00;30051.00;6036.00;400.00;0.00;0.00;1109818.00;B.O.P. 79 05/04/2003
03116;Salinas;1999;190711.12;410521.32;8414.17;21942.95;0.00;281963.87;6010.12;23424.43;0.00;0.00;942987.98;151455.05;35579.92;261296.02;113002.30;180604.14;86545.74;114192.30;312.53;0.00;0.00;942988.00;B.O.P.96 29/04/99
03116;Salinas;1998;183685.03;540472.47;9862.13;17104.80;0.00;571502.41;0.00;0.00;22174.11;0.00;1344800.95;117197.36;34353.85;219195.12;316877.94;174594.02;201339.05;279596.84;1646.77;0.00;0.00;1344800.95;B.O.P. 147 1/7/98
03116;Salinas;1997;199039.61;540925.42;15097.42;15595.27;0.00;544919.16;124960.73;2404.05;19984.40;0.00;1462926.06;101571.05;23541.64;179528.33;475330.96;150553.53;192323.87;338429.92;1646.77;0.00;0.00;1462926.07;B.O.P. N. 132
03116;Salinas;1996;181084.95;659881.24;18417.87;10487.66;0.00;364153.23;0.00;1688.84;15505.73;0.00;1251219.52;96258.10;22333.61;207598.06;526558.72;150253.03;0.00;245453.34;2764.66;0.00;0.00;1251219.52;B.O.P. N. 195
03116;Salinas;1995;185825.69;418905.44;33055.67;8991.14;0.00;615742.91;0.00;0.00;12476.95;0.00;1274997.80;52384.22;21131.59;248763.62;84153.71;118880.19;0.00;569380.84;0.00;180303.63;0.00;1274997.80;BOP NUM.156
03116;Salinas;1994;141846.00;148449.99;4406.61;7753.06;0.00;510874.06;0.00;0.00;6258.47;0.00;819588.19;40940.94;19629.06;148966.86;81148.65;90151.82;0.00;438750.86;0.00;0.00;0.00;819588.19;POB NUM.233
03116;Salinas;1993;128803.63;126483.00;2785.24;6863.56;0.00;280986.66;0.00;15025.30;6488.80;0.00;567436.19;39366.29;20133.91;145721.39;69128.41;30050.61;0.00;260451.22;2584.35;0.00;0.00;567436.18;BOP. 181
03116;Salinas;1992;105679.20;109601.33;841.42;4868.20;0.00;932289.98;7492.22;0.00;1648.66;0.00;1162421.01;40478.17;19607.85;126194.51;66123.35;11419.23;0.00;880567.52;0.00;18030.36;0.00;1162420.99;
03116;Salinas;1991;93040.92;94405.52;1803.04;7933.36;0.00;170687.44;569.42;60101.21;1648.66;0.00;430189.57;36951.78;15085.40;103136.79;201908.47;13005.90;0.00;0.00;60101.21;0.00;0.00;430189.55;
03116;Salinas;1990;75835.68;92447.52;1803.04;8720.70;97577.75;0.00;0.00;300.51;2129.47;0.00;278814.67;35600.20;13180.20;86629.90;132550.09;10854.28;0.00;0.00;0.00;0.00;0.00;278814.67;
03116;Salinas;1989;62997.94;99259.55;1202.02;5667.54;0.00;102661.49;0.00;0.00;2094.83;0.00;273883.37;35600.20;9976.80;98662.15;117798.37;8239.79;0.00;0.00;3606.07;0.00;0.00;273883.38;
03116;Salinas;1988;58877.79;77668.79;1202.02;2103.54;0.00;0.00;0.00;142425.59;2094.83;0.00;284372.56;26322.01;7662.90;116452.11;126212.54;7723.01;0.00;0.00;0.00;0.00;0.00;284372.57;
03116;Salinas;1987;52151.38;72632.31;1562.63;1202.02;0.00;98565.99;0.00;0.00;2093.69;0.00;228208.02;24040.48;5559.36;109515.28;72421.96;4651.83;0.00;0.00;0.00;12020.24;0.00;228209.15;
03116;Salinas;1986;48257.87;79567.99;0.00;3606.07;0.00;221172.45;0.00;0.00;2269.02;0.00;354873.40;15089.20;4567.69;127951.48;202973.81;4291.23;0.00;0.00;0.00;0.00;0.00;354873.41;
03116;Salinas;1985;46357.40;57673.12;0.00;4363.17;0.00;76714.10;0.00;0.00;1502.53;0.00;186610.32;15089.20;4062.84;80232.23;68564.62;3636.12;0.00;0.00;3005.06;12020.24;0.00;186610.31;
03116;Salinas;1984;45351.93;47497.99;0.00;1303.85;0.00;13793.23;4542.89;0.00;1502.53;0.00;113992.42;12020.24;4633.80;68099.14;27436.20;1815.06;0.00;0.00;0.00;0.00;0.00;114004.44;
03117;Sanet y Negrals;1984;9734.02;21396.03;0.00;1256.99;0.00;4826.78;0.00;0.00;971.09;0.00;38184.91;4498.58;1923.24;8478.84;13106.51;1442.43;0.00;0.00;0.00;0.00;8735.31;38184.91;
03117;Sanet y Negrals;1985;10676.15;26741.22;0.00;1933.02;0.00;8537.35;0.00;0.00;2173.12;0.00;50060.86;6775.43;1682.83;9284.75;14417.15;1586.67;0.00;0.00;0.00;0.00;16314.03;50060.86;
03117;Sanet y Negrals;1986;11274.32;18150.57;0.00;1939.17;0.00;1309.52;0.00;0.00;2173.12;0.00;34846.70;7546.13;1831.24;9465.49;14417.15;1586.67;0.00;0.00;0.00;0.00;0.00;34846.68;
03117;Sanet y Negrals;1987;12155.43;21289.84;0.00;2350.32;0.00;1235.31;0.00;0.00;2173.12;0.00;39204.02;7993.46;2404.05;9616.19;17422.21;1766.98;0.00;0.00;0.00;0.00;0.00;39202.89;
03117;Sanet y Negrals;1988;12670.66;24190.74;0.00;2904.99;0.00;3136.40;0.00;0.00;2173.12;0.00;45075.91;9375.79;3365.67;12784.66;17422.21;2127.58;0.00;0.00;0.00;0.00;0.00;45075.91;
03117;Sanet y Negrals;1989;13457.59;33672.12;0.00;2884.56;0.00;37453.58;0.00;0.00;2173.12;0.00;89640.97;10609.54;3466.64;44482.65;21623.03;1105.86;0.00;8353.23;0.00;0.00;0.00;89640.95;
03117;Sanet y Negrals;1990;12341.47;44691.85;0.00;2752.20;0.00;78972.70;0.00;0.00;2173.12;0.00;140931.34;26868.25;12020.24;55019.65;26083.93;1105.86;19833.40;0.00;0.00;0.00;0.00;140931.33;
03117;Sanet y Negrals;1991;22784.81;50050.07;0.00;3353.21;0.00;147294.79;0.00;0.00;2173.12;0.00;225656.00;31075.33;6611.13;44644.54;29395.77;601.01;6010.12;107318.10;0.00;0.00;0.00;225656.00;
03117;Sanet y Negrals;1992;24872.22;85930.76;184.21;4675.44;0.00;56102.96;0.00;0.00;4270.86;0.00;176036.45;34221.63;5409.11;28671.46;47515.79;721.21;9175.41;32291.47;0.00;18030.36;0.00;176036.44;BOP. 150
03117;Sanet y Negrals;1993;28943.93;77162.38;0.00;4599.70;0.00;32265.30;0.00;0.00;1271.60;0.00;144242.91;40568.32;2404.05;29576.43;52623.42;721.21;0.00;18349.48;0.00;0.00;0.00;144242.91;BOP. 118
03117;Sanet y Negrals;1994;29154.57;87853.02;0.00;4808.10;0.00;1923.24;0.00;0.00;4276.66;0.00;128015.59;40528.24;2404.05;30054.99;54307.09;721.21;0.00;0.00;0.00;0.00;0.00;128015.58;BOP/65 21.03.94
03117;Sanet y Negrals;1995;35169.94;84984.37;0.00;4808.10;0.00;3185.36;5958.61;150.25;2774.13;0.00;137030.76;44909.13;2404.05;30517.33;58479.04;721.21;0.00;0.00;0.00;0.00;0.00;137030.76;BOP NUM.97
03117;Sanet y Negrals;1996;37729.92;97368.16;5709.61;0.00;0.00;1863.11;3606.07;0.00;1572.10;0.00;147848.97;48894.05;4808.10;35959.76;57345.66;841.42;0.00;0.00;0.00;0.00;0.00;147848.99;B.O.P. N. 102
03117;Sanet y Negrals;1997;38506.89;107435.99;0.00;6774.12;0.00;0.00;3777.09;0.00;1572.10;0.00;158066.19;49830.89;4808.10;37161.78;59214.34;7051.07;0.00;0.00;0.00;0.00;0.00;158066.18;B.O.P. N. 96
03117;Sanet y Negrals;1998;40094.64;116506.20;0.00;6490.93;0.00;3689.09;0.00;0.00;1502.53;0.00;168283.39;51169.89;4808.10;45575.95;62101.66;4627.79;0.00;0.00;0.00;0.00;0.00;168283.39;B.O.P. N.87 18/04/98
03117;Sanet y Negrals;1999;42799.03;121885.25;0.00;7435.23;0.00;47897.88;30905.16;0.00;1502.53;0.00;252425.08;55513.71;4808.10;48665.55;74620.68;841.42;0.00;37925.02;0.00;30050.61;0.00;252425.09;B.O.P.85 16/04/99
03117;Sanet y Negrals;2003;57338.00;184953.00;0.00;11441.00;0.00;88856.00;26126.00;0.00;1286.00;0.00;370000.00;92832.00;21707.00;112552.00;85253.00;700.00;0.00;56956.00;0.00;0.00;0.00;370000.00;B.O.P. 67 22/03/2003
